File name,Literal,Label,Code
cell=VT_1909_01_T-S0-A4947,Afd. 1. Weesinrichting te Huisduinen II.,den helder,10285
cell=VT_1909_01_T-S0-A4948,Afd.1 Fort Kijkduin,den helder,10285
cell=VT_1909_01_T-S0-A4949,Afd. 1 Fort Erfprins,den helder,10285
cell=VT_1909_01_T-S0-A4950,Afd. 1 Fort Erfprins,den helder,10285
cell=VT_1909_01_T-S0-A4951,Afd. 1 Overige huizen,den helder,10285
cell=VT_1909_01_T-S0-A4952,Afd. 2 Artillerie Kazerne,den helder,10285
cell=VT_1909_01_T-S0-A4953,Afd. 2 Overige huizen.,den helder,10285
cell=VT_1909_01_T-S0-A4954,Afd. 3 Verpleeghuis in den Tuinstraat.,den helder,10285
cell=VT_1909_01_T-S0-A4955,Afd. 3 Overige huizen,den helder,10285
cell=VT_1909_01_T-S0-A4956,Afd. 4. Huizen,den helder,10285
cell=VT_1909_01_T-S0-A4957,Afd. 5. Oost- batterij.,den helder,10285
cell=VT_1909_01_T-S0-A4958,Afd. 5. Overige huizen,den helder,10285
cell=VT_1909_01_T-S0-A4959,Afd. 6. Gemeente ziekenhuis.,den helder,10285
cell=VT_1909_01_T-S0-A4960,Afd. 6. Gemeente ziekenhuis.,den helder,10285
cell=VT_1909_01_T-S0-A4961,Afd. 6. Algemeen Weeshuis.,den helder,10285
cell=VT_1909_01_T-S0-A4962,"Afd. 6. Tehuis voor vrouwenen meisjes ""Deur der Hope"".",den helder,10285
cell=VT_1909_01_T-S0-A4963,"Afd. 6. Het doorgangshuis ""Deur der Hope"".",den helder,10285
cell=VT_1909_01_T-S0-A4964,Afd. 6. Algemeen Weeshuis.,den helder,10285
cell=VT_1909_01_T-S0-A4965,Afd. 6. Overige huizen.,den helder,10285
cell=VT_1909_01_T-S0-A4966,Afd. 7. Huizen,den helder,10285
cell=VT_1909_01_T-S0-A4967,Afd. 8. Huizen,den helder,10285
cell=VT_1909_01_T-S0-A4968,Afd. 9. Huizen,den helder,10285
cell=VT_1909_01_T-S0-A4969,Afd. 10. Huizen,den helder,10285
cell=VT_1909_01_T-S0-A4970,"Afd. 11. Hr. Mrs. ""Koningin Emma""",den helder,10285
cell=VT_1909_01_T-S0-A4971,Afd. 11. Kazerne der Mariniers.,den helder,10285
cell=VT_1909_01_T-S0-A4972,Afd. 11. Marine Hospitaal.,den helder,10285
cell=VT_1909_01_T-S0-A4973,Afd. 11. Adolf van Nassau.,den helder,10285
cell=VT_1909_01_T-S0-A4974,Den Helder. (Vervolg).,den helder,10285
cell=VT_1909_01_T-S0-A4975,"Afd.11. Hr. Ms. ""van Speijk"" ",den helder,10285
cell=VT_1909_01_T-S0-A4976,Afd. 11. Koninkl. Instituut van de Marine.,den helder,10285
cell=VT_1909_01_T-S0-A4977,"Afd. 11. Hr. Ms. ""Friesland"".",den helder,10285
cell=VT_1909_01_T-S0-A4978,"Afd. 11. Hr. Ms. ""Piet Hein"".",den helder,10285
cell=VT_1909_01_T-S0-A4979,"Afd. 11. Hr. Ms. ""Heemskerk"".",den helder,10285
cell=VT_1909_01_T-S0-A4980,"Afd. 11. Hr. Ms. ""Bellona"".",den helder,10285
cell=VT_1909_01_T-S0-A4981,"Afd. 11. Hr. Ms. Pantserschip ""Evertsen"".",den helder,10285
cell=VT_1909_01_T-S0-A4982,Afd. 11. Hr. Ms. Atjeh,den helder,10285
cell=VT_1909_01_T-S0-A4983,"Afd. 11. Hr. Ms. Schoener ""Zeehond""",den helder,10285
cell=VT_1909_01_T-S0-A4984,Afd. 11. Overige huizen.,den helder,10285
cell=VT_1909_01_T-S0-A4985,Afd. 12. Huizen.,den helder,10285
cell=VT_1909_01_T-S0-A4986,Afd. 13. Huizen,den helder,10285
cell=VT_1909_01_T-S0-A4987,Afd. 14 Bomvrij kazerne Bastion Westoever,den helder,10285
cell=VT_1909_01_T-S0-A4988,Afd. 14 Overige huizen.,den helder,10285
cell=VT_1909_01_T-S0-A4989,Afd. 15. Huizen,den helder,10285
cell=VT_1909_01_T-S0-A4990,Afd. 16. Diaconessenhuis Ned. Herv. Gem.,den helder,10285
cell=VT_1909_01_T-S0-A4991,Afd. 16. Diaconessenhuis Ned. Herv. Gem.,den helder,10285
cell=VT_1909_01_T-S0-A4992,Afd. 16. Overige huizen,den helder,10285
cell=VT_1909_01_T-S0-A4993,Afd. 17. Huizen,den helder,10285
cell=VT_1909_01_T-S0-A4994,Afd. 18. Huizen,den helder,10285
cell=VT_1909_01_T-S0-A4995,Afd. 19. Huizen,den helder,10285
cell=VT_1909_01_T-S0-A4996,Afd. 20. Huizen,den helder,10285
cell=VT_1909_01_T-S0-A4997,Afd. 21. Huizen,den helder,10285
cell=VT_1909_01_T-S0-A4998,Afd. 22. Huizen,den helder,10285
cell=VT_1909_01_T-S0-A4999,Afd. 23. Bijz. School v. R.K. meisjes.,den helder,10285
cell=VT_1909_01_T-S0-A5000,Afd 23. R.K. Weeshuis.,den helder,10285
cell=VT_1909_01_T-S0-A5001,Afd. 23. Overige huizen.,den helder,10285
cell=VT_1909_01_T-S0-A5002,Afd. 24. Huizen,den helder,10285
cell=VT_1909_01_T-S0-A5003,Afd. 25. Huizen,den helder,10285
cell=VT_1909_01_T-S0-A5004,Afd. 26. Huizen,den helder,10285
cell=VT_1909_01_T-S0-A5005,Afd. 27. Liefdadigheid naar vermogen.,den helder,10285
cell=VT_1909_01_T-S0-A5006,Afd. 27. Overige huizen.,den helder,10285
cell=VT_1909_01_T-S0-A5007,Afd. 28. Huizen,den helder,10285
cell=VT_1909_01_T-S0-A5008,Schepen,den helder,10285
cell=VT_1909_01_T-S0-A5009,Tijd. Aanw. Schepen,den helder,10285
cell=VT_1909_01_T-S0-A5010,Niet gevonden personen,den helder,10285
cell=VT_1909_01_T-S0-A5011,Totaal,den helder,10285
cell=VT_1909_01_T-S0-A5012,Hellendoorn.,hellendoorn,10806
cell=VT_1909_01_T-S0-A5013,"Wijk A. Hellendoorn, Volkssanatorium.",hellendoorn,10806
cell=VT_1909_01_T-S0-A5014,Wijk A. Overige huizen.,hellendoorn,10806
cell=VT_1909_01_T-S0-A5015,"Wijk B. Nijverdal, Huizen.",hellendoorn,10806
cell=VT_1909_01_T-S0-A5016,"Wijk C,. Haarle, Huizen.",hellendoorn,10806
cell=VT_1909_01_T-S0-A5017,"Wijk D. Elen, Huizen.",hellendoorn,10806
cell=VT_1909_01_T-S0-A5018,"Wijk D. Rhaan, Huizen.",hellendoorn,10806
cell=VT_1909_01_T-S0-A5019,"Wijk E. Egede, Huizen",hellendoorn,10806
cell=VT_1909_01_T-S0-A5020,"Wijk F. Marle, Huizen",hellendoorn,10806
cell=VT_1909_01_T-S0-A5021,"Wijk G. Daarle, Huizen",hellendoorn,10806
cell=VT_1909_01_T-S0-A5022,"Wijk G. Daarlerveen, Huizen",hellendoorn,10806
cell=VT_1909_01_T-S0-A5023,"Wijk H. Hulsen, Huizen",hellendoorn,10806
cell=VT_1909_01_T-S0-A5024,Schepen,hellendoorn,10806
cell=VT_1909_01_T-S0-A5025,Tijd. Aanw. schepen,hellendoorn,10806
cell=VT_1909_01_T-S0-A5026,Woonwagens,hellendoorn,10806
cell=VT_1909_01_T-S0-A5027,Tijd. Aanw. woonwagens,hellendoorn,10806
cell=VT_1909_01_T-S0-A5028,Niet gevonden personen,hellendoorn,10806
cell=VT_1909_01_T-S0-A5029,Totaal,hellendoorn,10806
cell=VT_1909_01_T-S0-A5030,Hellevoetsluis,hellevoetsluis,11078
cell=VT_1909_01_T-S0-A5031,"Wijk A. Kazerne ""Haarlem"".",hellevoetsluis,11078
cell=VT_1909_01_T-S0-A5032,Wijk A. Overige huizen.,hellevoetsluis,11078
cell=VT_1909_01_T-S0-A5033,"Wijk B. ""Schorpioen"", Torpedo-Instructieschip.",hellevoetsluis,11078
cell=VT_1909_01_T-S0-A5034,Wijk B. Overige huizen,hellevoetsluis,11078
cell=VT_1909_01_T-S0-A5035,Wijk C. Gest. V. Liefdadigheid,hellevoetsluis,11078
cell=VT_1909_01_T-S0-A5036,Wijk C. Marine-machinistenschool,hellevoetsluis,11078
cell=VT_1909_01_T-S0-A5037,Wijk C. Overige huizen,hellevoetsluis,11078
cell=VT_1909_01_T-S0-A5038,Wijk D. Marinehospitaal.,hellevoetsluis,11078
cell=VT_1909_01_T-S0-A5039,"Wijk D. ""Reinier Claeszen""",hellevoetsluis,11078
cell=VT_1909_01_T-S0-A5040,"Wijk D. ""Van Galen""",hellevoetsluis,11078
cell=VT_1909_01_T-S0-A5041,Wijk D. Overige huizen.,hellevoetsluis,11078
cell=VT_1909_01_T-S0-A5042,Wijk E. Huizen,hellevoetsluis,11078
cell=VT_1909_01_T-S0-A5043,Schepen,hellevoetsluis,11078
cell=VT_1909_01_T-S0-A5044,Tijd. Aanw. schepen,hellevoetsluis,11078
cell=VT_1909_01_T-S0-A5045,Tijd. Aanw. Woonwagens,hellevoetsluis,11078
cell=VT_1909_01_T-S0-A5046,Niet gevonden personen,hellevoetsluis,11078
cell=VT_1909_01_T-S0-A5047,Totaal,hellevoetsluis,11078
cell=VT_1909_01_T-S0-A5048,Helmond.,helmond,10932
cell=VT_1909_01_T-S0-A5049,Wijk A. Het St. Aloysiusgesticht.,helmond,10932
cell=VT_1909_01_T-S0-A5050,Wijk A. Overige huizen,helmond,10932
cell=VT_1909_01_T-S0-A5051,Wijk B. Huizen,helmond,10932
cell=VT_1909_01_T-S0-A5052,Wijk C. Huizen,helmond,10932
cell=VT_1909_01_T-S0-A5053,Helmond (Vervolg.),helmond,10932
cell=VT_1909_01_T-S0-A5054,Wijk. D. Marechaussée kazerne.,helmond,10932
cell=VT_1909_01_T-S0-A5055,Wijk D. Overige huizen.,helmond,10932
cell=VT_1909_01_T-S0-A5056,Wijk E. het klooster der eerw. Paters Capuc.,helmond,10932
cell=VT_1909_01_T-S0-A5057,Wijk E. Het St. Anthonius gasthuis.,helmond,10932
cell=VT_1909_01_T-S0-A5058,Wijk E. Overige huizen.,helmond,10932
cell=VT_1909_01_T-S0-A5059,Wijk F. Huizen,helmond,10932
cell=VT_1909_01_T-S0-A5060,Wijk G. Het klooster der eerw. Zusters Klarissen.,helmond,10932
cell=VT_1909_01_T-S0-A5061,Wijk G. Overige huizen.,helmond,10932
cell=VT_1909_01_T-S0-A5062,Wijk H. Huizen,helmond,10932
cell=VT_1909_01_T-S0-A5063,Wijk I. Huizen,helmond,10932
cell=VT_1909_01_T-S0-A5064,Wijk J. Huizen,helmond,10932
cell=VT_1909_01_T-S0-A5065,"Wijk, K Huizen",helmond,10932
cell=VT_1909_01_T-S0-A5066,Wijk L. Huizen,helmond,10932
cell=VT_1909_01_T-S0-A5067,Wijk M. Huizen,helmond,10932
cell=VT_1909_01_T-S0-A5068,Wijk N. Huizen,helmond,10932
cell=VT_1909_01_T-S0-A5069,Schepen,helmond,10932
cell=VT_1909_01_T-S0-A5070,Tijd aanw. Schepen,helmond,10932
cell=VT_1909_01_T-S0-A5071,Woonwagens,helmond,10932
cell=VT_1909_01_T-S0-A5072,Onbehuisden,helmond,10932
cell=VT_1909_01_T-S0-A5073,Niet gevonden personen,helmond,10932
cell=VT_1909_01_T-S0-A5074,Totaal,helmond,10932
cell=VT_1909_01_T-S0-A5075,Nieuw-Helvoet,nieuw-helvoet,10264
cell=VT_1909_01_T-S0-A5076,Wijk A. Huizen,nieuw-helvoet,10264
cell=VT_1909_01_T-S0-A5077,Wijk B. Huizen,nieuw-helvoet,10264
cell=VT_1909_01_T-S0-A5078,Wijk C. Huizen,nieuw-helvoet,10264
cell=VT_1909_01_T-S0-A5079,Totaal,nieuw-helvoet,10264
cell=VT_1909_01_T-S0-A5080,Helvoirt,helvoirt,10389
cell=VT_1909_01_T-S0-A5081,Wijk A. Huizen,helvoirt,10389
cell=VT_1909_01_T-S0-A5082,Wijk B. Huizen,helvoirt,10389
cell=VT_1909_01_T-S0-A5083,Wijk C. Huizen,helvoirt,10389
cell=VT_1909_01_T-S0-A5084,Wijk D. St. Nicolaasgesticht.,helvoirt,10389
cell=VT_1909_01_T-S0-A5085,Wijk D. Overige huizen.,helvoirt,10389
cell=VT_1909_01_T-S0-A5086,Keten,helvoirt,10389
cell=VT_1909_01_T-S0-A5087,Totaal,helvoirt,10389
cell=VT_1909_01_T-S0-A5088,"Hemelumer, Oldephaert en Noordwolde",hemelumer oldephaert en noordwolde,10334
cell=VT_1909_01_T-S0-A5089,"Wijk A. Koudum, huizen",hemelumer oldephaert en noordwolde,10334
cell=VT_1909_01_T-S0-A5090,"Wijk B. Koudum, huizen",hemelumer oldephaert en noordwolde,10334
cell=VT_1909_01_T-S0-A5091,"Wijk C. Koudum, huizen",hemelumer oldephaert en noordwolde,10334
cell=VT_1909_01_T-S0-A5092,"Hemelumer, Oldephaert en Noordwolde (Vervolg).",hemelumer oldephaert en noordwolde,10334
cell=VT_1909_01_T-S0-A5093,"Wijk D. Koudum, huizen",hemelumer oldephaert en noordwolde,10334
cell=VT_1909_01_T-S0-A5094,"Heidenschap, huizen",hemelumer oldephaert en noordwolde,10334
cell=VT_1909_01_T-S0-A5095,"Wijk A. Molkwerum, huizen",hemelumer oldephaert en noordwolde,10334
cell=VT_1909_01_T-S0-A5096,"Wijk B. Molkwerum, huizen",hemelumer oldephaert en noordwolde,10334
cell=VT_1909_01_T-S0-A5097,"Wijk A. Warns, huizen",hemelumer oldephaert en noordwolde,10334
cell=VT_1909_01_T-S0-A5098,"Wijk B. Warns, huizen",hemelumer oldephaert en noordwolde,10334
cell=VT_1909_01_T-S0-A5099,"Scharl, huizen",hemelumer oldephaert en noordwolde,10334
cell=VT_1909_01_T-S0-A5100,"Hemelum, huizen",hemelumer oldephaert en noordwolde,10334
cell=VT_1909_01_T-S0-A5101,"Kolderwolde, huizen",hemelumer oldephaert en noordwolde,10334
cell=VT_1909_01_T-S0-A5102,"Oudega, huizen",hemelumer oldephaert en noordwolde,10334
cell=VT_1909_01_T-S0-A5103,"Nijlega, huizen",hemelumer oldephaert en noordwolde,10334
cell=VT_1909_01_T-S0-A5104,"Elshuizen, huizen",hemelumer oldephaert en noordwolde,10334
cell=VT_1909_01_T-S0-A5105,Schepen,hemelumer oldephaert en noordwolde,10334
cell=VT_1909_01_T-S0-A5106,Tijd. Aanw. Schepen,hemelumer oldephaert en noordwolde,10334
cell=VT_1909_01_T-S0-A5107,Totaal,hemelumer oldephaert en noordwolde,10334
cell=VT_1909_01_T-S0-A5108,Hemmen,hemmen,11162
cell=VT_1909_01_T-S0-A5109,Huizen,hemmen,11162
cell=VT_1909_01_T-S0-A5110,Niet gevonden personen,hemmen,11162
cell=VT_1909_01_T-S0-A5111,Totaal,hemmen,11162
cell=VT_1909_01_T-S0-A5112,Hendrik-Ido-Ambacht,hendrik-ido-ambacht,10416
cell=VT_1909_01_T-S0-A5113,Wijk A. Huizen,hendrik-ido-ambacht,10416
cell=VT_1909_01_T-S0-A5114,Wijk B. Huizen,hendrik-ido-ambacht,10416
cell=VT_1909_01_T-S0-A5115,Wijk C. Huizen,hendrik-ido-ambacht,10416
cell=VT_1909_01_T-S0-A5116,Wijk D. Huizen,hendrik-ido-ambacht,10416
cell=VT_1909_01_T-S0-A5117,Schepen,hendrik-ido-ambacht,10416
cell=VT_1909_01_T-S0-A5118,Tijd aanw. Schepen,hendrik-ido-ambacht,10416
cell=VT_1909_01_T-S0-A5119,Woonwagens,hendrik-ido-ambacht,10416
cell=VT_1909_01_T-S0-A5120,Totaal,hendrik-ido-ambacht,10416
cell=VT_1909_01_T-S0-A5121,Hengelo (Geld.),hengelo,10907
cell=VT_1909_01_T-S0-A5122,"Dorp Hengelo, huizen",hengelo,10907
cell=VT_1909_01_T-S0-A5123,"Dunsborg, huizen",hengelo,10907
cell=VT_1909_01_T-S0-A5124,"Gooi, huizen",hengelo,10907
cell=VT_1909_01_T-S0-A5125,"Bekveld, Armenhuis",hengelo,10907
cell=VT_1909_01_T-S0-A5126,"Bekveld, overige huizen",hengelo,10907
cell=VT_1909_01_T-S0-A5127,"Noordink, huizen",hengelo,10907
cell=VT_1909_01_T-S0-A5128,"Varssel, huizen",hengelo,10907
cell=VT_1909_01_T-S0-A5129,Niet gevonden personen,hengelo,10907
cell=VT_1909_01_T-S0-A5130,Totaal,hengelo,10907
cell=VT_1909_01_T-S0-A5131,Hengelo (Overijssel)..,hengelo,10907
cell=VT_1909_01_T-S0-A5132,St. Anthoniusgesticht,hengelo,10907
cell=VT_1909_01_T-S0-A5133,Marechausée kazerne,hengelo,10907
cell=VT_1909_01_T-S0-A5134,Het Ziekenhuis,hengelo,10907
cell=VT_1909_01_T-S0-A5135,St. Gerardus Majella ziekenhuis,hengelo,10907
cell=VT_1909_01_T-S0-A5136,Overige huizen,hengelo,10907
cell=VT_1909_01_T-S0-A5137,Woonwagens,hengelo,10907
cell=VT_1909_01_T-S0-A5138,Tijd. Aanw. Woonwagens,hengelo,10907
cell=VT_1909_01_T-S0-A5139,Niet gevonden personen,hengelo,10907
cell=VT_1909_01_T-S0-A5140,Totaal,hengelo,10907
cell=VT_1909_01_T-S0-A5141,Hengstdijk,hengstdijk,10636
cell=VT_1909_01_T-S0-A5142,Wijk A. Huizen,hengstdijk,10636
cell=VT_1909_01_T-S0-A5143,Wijk B. Huizen,hengstdijk,10636
cell=VT_1909_01_T-S0-A5144,Wijk C. Huizen,hengstdijk,10636
cell=VT_1909_01_T-S0-A5145,Wijk D. Huizen,hengstdijk,10636
cell=VT_1909_01_T-S0-A5146,Wijk E. Huizen,hengstdijk,10636
cell=VT_1909_01_T-S0-A5147,Totaal,hengstdijk,10636
cell=VT_1909_01_T-S0-A5148,Hennaarderadeel,hennaarderadeel,10877
cell=VT_1909_01_T-S0-A5149,"Lutkewierum, Huizen",hennaarderadeel,10877
cell=VT_1909_01_T-S0-A5150,"Rien, Huizen",hennaarderadeel,10877
cell=VT_1909_01_T-S0-A5151,"Ijtens, Huizen",hennaarderadeel,10877
cell=VT_1909_01_T-S0-A5152,"Hijdaard, Huizen",hennaarderadeel,10877
cell=VT_1909_01_T-S0-A5153,"Oosterend, Huizen",hennaarderadeel,10877
cell=VT_1909_01_T-S0-A5154,"Wommels, Huizen",hennaarderadeel,10877
cell=VT_1909_01_T-S0-A5155,"Kubaard, Huizen",hennaarderadeel,10877
cell=VT_1909_01_T-S0-A5156,"Waaxens, Huizen",hennaarderadeel,10877
cell=VT_1909_01_T-S0-A5157,"Edens, Huizen",hennaarderadeel,10877
cell=VT_1909_01_T-S0-A5158,"Hennaard, Huizen",hennaarderadeel,10877
cell=VT_1909_01_T-S0-A5159,"Spannum, Huizen",hennaarderadeel,10877
cell=VT_1909_01_T-S0-A5160,"Baijum, Huizen",hennaarderadeel,10877
cell=VT_1909_01_T-S0-A5161,"Welsrijp, Huizen",hennaarderadeel,10877
cell=VT_1909_01_T-S0-A5162,Schepen,hennaarderadeel,10877
cell=VT_1909_01_T-S0-A5163,"Tijd, Aanw. Schepen",hennaarderadeel,10877
cell=VT_1909_01_T-S0-A5164,Totaal,hennaarderadeel,10877
cell=VT_1909_01_T-S0-A5165,Hensbroek,hensbroek,10181
cell=VT_1909_01_T-S0-A5166,Wijk A. Huizen,hensbroek,10181
cell=VT_1909_01_T-S0-A5167,Wijk B. Huizen,hensbroek,10181
cell=VT_1909_01_T-S0-A5168,Wijk C. Huizen,hensbroek,10181
cell=VT_1909_01_T-S0-A5169,Niet gevonden personen,hensbroek,10181
cell=VT_1909_01_T-S0-A5170,Totaal,hensbroek,10181
cell=VT_1909_01_T-S0-A5171,Herkingen,herkingen,10267
cell=VT_1909_01_T-S0-A5172,Huizen ,herkingen,10267
cell=VT_1909_01_T-S0-A5173,Schepen,herkingen,10267
cell=VT_1909_01_T-S0-A5174,Tijd. Aanw. Schepen,herkingen,10267
cell=VT_1909_01_T-S0-A5175,Totaal,herkingen,10267
cell=VT_1909_01_T-S0-A5176,Herpen,herpen,11262
cell=VT_1909_01_T-S0-A5177,"Wijk A. Kom, Het liefdesgesticht",herpen,11262
cell=VT_1909_01_T-S0-A5178,"Wijk A. Kom, overige huizen",herpen,11262
cell=VT_1909_01_T-S0-A5179,Wijk B. Huizen,herpen,11262
cell=VT_1909_01_T-S0-A5180,"Wijk C. Overlangd, huizen",herpen,11262
cell=VT_1909_01_T-S0-A5181,Totaal,herpen,11262
cell=VT_1909_01_T-S0-A5182,Herpt en Bern,0,0
cell=VT_1909_01_T-S0-A5183,"Bern, Huizen",benthuizen,10398
cell=VT_1909_01_T-S0-A5184,"Herum, Huizen",benthuizen,10398
cell=VT_1909_01_T-S0-A5185,"Hoeven, Huizen",benthuizen,10398
cell=VT_1909_01_T-S0-A5186,Totaal,benthuizen,10398
cell=VT_1909_01_T-S0-A5187,Herten,herten,10138
cell=VT_1909_01_T-S0-A5188,"Herten, Huizen",herten,10138
cell=VT_1909_01_T-S0-A5189,"Herum, Huizen",herten,10138
cell=VT_1909_01_T-S0-A5190,"Offerkamp, Huizen",herten,10138
cell=VT_1909_01_T-S0-A5191,"Ool, Huizen",herten,10138
cell=VT_1909_01_T-S0-A5192,Tijd. Aanw. schepen,herten,10138
cell=VT_1909_01_T-S0-A5193,Totaal,herten,10138
cell=VT_1909_01_T-S0-A5194,S Hertogenbosch,s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5195,St. Jospehgesticht,s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5196,Missiehuis der Zusters Ursulinen,s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5197,Protest. Oude mannen- en vrouwenhuis. Diaconiegesticht,s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5198,Van Lanschot's stichting,s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5199,Loyens oude mannengasthuis,s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5200,Stichting van O.L. Vr. Van Carmel,s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5201,St. johannes de Deo,s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5202,Het huis Macpherson,s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5203,Geref. Burger Weeshuis,s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5204,St. Johannes Baptist,s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5205,R.K. Weeshuis,s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5206,Het Fraterhuis,s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5207,Capucijner klooster,s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5208,Groot Ziekengasthuis,s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5209,St. Leonardusgesticht,s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5210,St. Annagesticht,s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5211,St. Jospehgesticht,s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5212,s Hertogenbosch. (Vervolg).,s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5213,St. Calorusgesticht,s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5214,Redemptoristenklooster,s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5215,St. Agnesgesticht,s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5216,St. Antoniusgesticht,s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5217,Bisschoppleijke kweekschool voor R.K. onderwijs,s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5218,St. Leonardusschool,s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5219,St. Ignatiusgesticht,s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5220,"Kweekschool ""Marienbrug"" ",s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5221,Inrichting van Onderwijs,s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5222,"Zedelijk lichaam van Vrouwen ""In Omnibus Charitas"".",s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5223,Reinier van Arkel,s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5224,Strafgevangenis voor mannen,s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5225,Marechausée kazerne,s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5226,St. Jacobs kazerne (groot Tuighuis),s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5227,Citadel kazerne,s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5228,Berewout kazerne,s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5229,De Mortel kazerne,s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5230,Fort Orthen,s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5231,Fort Isabella,s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5232,Overige huizen,s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5233,Schepen,s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5234,Tijd. Aanw. Schepen,s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5235,Woonwagens,s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5236,Keten,s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5237,Niet gevonden personen,s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5238,Totaal,s hertogenbosch,10054
cell=VT_1909_01_T-S0-A5239,Herwen en Aerdt.,herwen en aerdt,10819
cell=VT_1909_01_T-S0-A5240,"Wijk A. Herwen, Huizen",herwen en aerdt,10819
cell=VT_1909_01_T-S0-A5241,"Wijk B. Aerdt, Huizen",herwen en aerdt,10819
cell=VT_1909_01_T-S0-A5242,"Wijk C. Lobith, Gesticht 't Klooster",herwen en aerdt,10819
cell=VT_1909_01_T-S0-A5243,Wijk C. Overige huizen,herwen en aerdt,10819
cell=VT_1909_01_T-S0-A5244,"Wijk D. Tolkamer, Huizen",herwen en aerdt,10819
cell=VT_1909_01_T-S0-A5245,"Wijk E. Spijk, Huizen",herwen en aerdt,10819
cell=VT_1909_01_T-S0-A5246,"Wijk F. Bijland, Huizen",herwen en aerdt,10819
cell=VT_1909_01_T-S0-A5247,"Wijk G. Honberg, Huizen",herwen en aerdt,10819
cell=VT_1909_01_T-S0-A5248,"Wijk H. Gelderschewaard, huizen",herwen en aerdt,10819
cell=VT_1909_01_T-S0-A5249,Schepen,herwen en aerdt,10819
cell=VT_1909_01_T-S0-A5250,Tijd. Aanw. Schepen,herwen en aerdt,10819
cell=VT_1909_01_T-S0-A5251,Totaal,herwen en aerdt,10819
cell=VT_1909_01_T-S0-A5252,Herwijnen,herwijnen,11266
cell=VT_1909_01_T-S0-A5253,Wijk A. Huizen,herwijnen,11266
cell=VT_1909_01_T-S0-A5254,Wijk B. Huizen,herwijnen,11266
cell=VT_1909_01_T-S0-A5255,Wijk C. Huizen,herwijnen,11266
cell=VT_1909_01_T-S0-A5256,Schepen,herwijnen,11266
cell=VT_1909_01_T-S0-A5257,Tijd. Aanw. Schepen,herwijnen,11266
cell=VT_1909_01_T-S0-A5258,Totaal,herwijnen,11266
cell=VT_1909_01_T-S0-A5259,Heteren,heteren,10290
cell=VT_1909_01_T-S0-A5260,Wijk A. Huizen,heteren,10290
cell=VT_1909_01_T-S0-A5261,Wijk B. Huizen,heteren,10290
cell=VT_1909_01_T-S0-A5262,Wijk C. Huizen,heteren,10290
cell=VT_1909_01_T-S0-A5263,Wijk D. Huizen,heteren,10290
cell=VT_1909_01_T-S0-A5264,Wijk E. Huizen,heteren,10290
cell=VT_1909_01_T-S0-A5265,Totaal,heteren,10290
cell=VT_1909_01_T-S0-A5266,Heukelum,heukelum,11308
cell=VT_1909_01_T-S0-A5267,Wijk A. Huizen,heukelum,11308
cell=VT_1909_01_T-S0-A5268,Wijk B. Huizen,heukelum,11308
cell=VT_1909_01_T-S0-A5269,Tijd. Aanw. Schepen,heukelum,11308
