File name,Literal,Label,Code
cell=VT_1859_01_H1-S4-C113,kom. wijk a,BinnenKom
cell=VT_1859_01_H1-S4-C114,kom. wijk b,BinnenKom
cell=VT_1859_01_H1-S4-C115,kom. wijk c,BinnenKom
cell=VT_1859_01_H1-S4-C116,kom. wijk d,BinnenKom
cell=VT_1859_01_H1-S4-C117,kom. wijk e,BinnenKom
cell=VT_1859_01_H1-S4-C119,buiten de kom. wijk f,BuitenKom
cell=VT_1859_01_H1-S4-C120,buiten de kom. wijk f schip,BuitenKom
cell=VT_1859_01_H1-S4-C123,kom. wijk a,BinnenKom
cell=VT_1859_01_H1-S4-C124,buiten de kom. wijk b,BuitenKom
cell=VT_1859_01_H1-S4-C126,kom,BinnenKom
cell=VT_1859_01_H1-S4-C127,buiten de kom. de bilder,BuitenKom
cell=VT_1859_01_H1-S4-C129,kom.,BinnenKom
cell=VT_1859_01_H1-S4-C130,buiten de kom. dorp driewegen,BuitenKom
cell=VT_1859_01_H1-S4-C131,buiten de kom. brs. coudorpe,BuitenKom
cell=VT_1859_01_H1-S4-C139,wijk west kom,BinnenKom
cell=VT_1859_01_H1-S4-C140,wijk west buiten de kom,BuitenKom
cell=VT_1859_01_H1-S4-C141,wijk midden kom,BinnenKom
cell=VT_1859_01_H1-S4-C142,wijk midden buiten de kom. brs. den doorn en geh. de biezen,BuitenKom
cell=VT_1859_01_H1-S4-C143,buiten de kom. wijk oost brs. de vuilpan en geh. de valeiskreek,BuitenKom
cell=VT_1859_01_H1-S4-C147,kom,BinnenKom
cell=VT_1859_01_H1-S4-C148,buiten de kom,BuitenKom
cell=VT_1859_01_H1-S4-C149,buiten de kom geh. scharendijke,BuitenKom
cell=VT_1859_01_H1-S4-C152,kom. gehucht oudendijk,BinnenKom
cell=VT_1859_01_H1-S4-C153,buiten de kom,BuitenKom
cell=VT_1859_01_H1-S4-C155,kom. wijk a,BinnenKom
cell=VT_1859_01_H1-S4-C156,kom. wijk b,BinnenKom
cell=VT_1859_01_H1-S4-C157,kom. wijk c,BinnenKom
cell=VT_1859_01_H1-S4-C159,buiten de kom. wijk d buurs. everinge,BuitenKom
cell=VT_1859_01_H1-S4-C160,buiten de kom. fort,BuitenKom
cell=VT_1859_01_H1-S4-C163,kom. wijk a,BinnenKom
cell=VT_1859_01_H1-S4-C164,buiten de kom. wijk b,BuitenKom
cell=VT_1859_01_H1-S4-C165,buiten de kom. wijk b schepen,BuitenKom
cell=VT_1859_01_H1-S4-C168,kom. wijk a,BinnenKom
cell=VT_1859_01_H1-S4-C169,kom. wijk b,BinnenKom
cell=VT_1859_01_H1-S4-C170,kom. wijk c,BinnenKom
cell=VT_1859_01_H1-S4-C171,kom. wijk d,BinnenKom
cell=VT_1859_01_H1-S4-C172,kom. wijk d schepen,BinnenKom
cell=VT_1859_01_H1-S4-C174,buiten de kom. wijk e,BuitenKom
cell=VT_1859_01_H1-S4-C176,kom. wijk b,BinnenKom
cell=VT_1859_01_H1-S4-C177,kom. wijk d,BinnenKom
cell=VT_1859_01_H1-S4-C179,"buiten de kom. wijk b, c en d",BuitenKom
cell=VT_1859_01_H1-S4-C180,"buiten de kom. wijk a, d en e buurs. scheldevaartshoek of schelfhoutshoek",BuitenKom
cell=VT_1859_01_H1-S4-C181,buiten de kom. wijk b brs. de paal en duivelshoek,BuitenKom
cell=VT_1859_01_H1-S4-C182,buiten de kom. wijk d brs. zandberg,BuitenKom
cell=VT_1859_01_H1-S4-C183,buiten de kom. wijk e brs. krabbenhoek en zeildijk,BuitenKom
cell=VT_1859_01_H1-S4-C186,kom. wijk a,BinnenKom
cell=VT_1859_01_H1-S4-C187,buiten de kom. wijk b watering 's gravenpolder,BuitenKom
cell=VT_1859_01_H1-S4-C188,buiten de kom. wijk c geh. ooster- en middelzwake,BuitenKom
cell=VT_1859_01_H1-S4-C191,kom. wijk a,BinnenKom
cell=VT_1859_01_H1-S4-C192,buiten de kom. gehucht kruisdijk,BuitenKom
cell=VT_1859_01_H1-S4-C193,buiten de kom. wijk o,BuitenKom
cell=VT_1859_01_H1-S4-C194,buiten de kom. wijk w,BuitenKom
cell=VT_1859_01_H1-S4-C197,kom,BinnenKom
cell=VT_1859_01_H1-S4-C198,buiten de kom. dorp grijpskerke,BuitenKom
cell=VT_1859_01_H1-S4-C199,buiten de kom. geh. poppendamme,BuitenKom
cell=VT_1859_01_H1-S4-C200,buiten de kom. geh. buttinge of ter buttinge,BuitenKom
cell=VT_1859_01_H1-S4-C201,buiten de kom. geh. zandvoort,BuitenKom
cell=VT_1859_01_H1-S4-C202,buiten de kom. geh. hoogelande,BuitenKom
cell=VT_1859_01_H1-S4-C205,kom,BinnenKom
cell=VT_1859_01_H1-S4-C206,buiten de kom,BuitenKom
cell=VT_1859_01_H1-S4-C207,buiten de kom brs. koudekerke,BuitenKom
cell=VT_1859_01_H1-S4-C210,kom.,BinnenKom
cell=VT_1859_01_H1-S4-C211,kom. geh. nieuwdorp,BinnenKom
cell=VT_1859_01_H1-S4-C212,kom. geh. wissekerke,BinnenKom
cell=VT_1859_01_H1-S4-C213,kom. geh. 's heer-hendrikskinderen,BinnenKom
cell=VT_1859_01_H1-S4-C215,buiten de kom,BuitenKom
cell=VT_1859_01_H1-S4-C217,kom.,BinnenKom
cell=VT_1859_01_H1-S4-C218,kom. gehucht sinoutskerke,BinnenKom
cell=VT_1859_01_H1-S4-C219,kom. gehucht baarsdorp,BinnenKom
cell=VT_1859_01_H1-S4-C221,buiten de kom,BuitenKom
cell=VT_1859_01_H1-S4-C223,kom.,BinnenKom
cell=VT_1859_01_H1-S4-C224,buiten de kom. buurschap de cingel,BuitenKom
cell=VT_1859_01_H1-S4-C225,buiten de kom. buurschap driedijk,BuitenKom
cell=VT_1859_01_H1-S4-C226,buiten de kom. buurschap rijkebuurt,BuitenKom
cell=VT_1859_01_H1-S4-C235,wijk a kom,BinnenKom
cell=VT_1859_01_H1-S4-C236,wijk a buiten de kom,BuitenKom
cell=VT_1859_01_H1-S4-C237,kom. wijk b,BinnenKom
cell=VT_1859_01_H1-S4-C238,buiten de kom. wijk c,BuitenKom
cell=VT_1859_01_H1-S4-C239,buiten de kom. wijk d,BuitenKom
cell=VT_1859_01_H1-S4-C240,buiten de kom. wijk e,BuitenKom
cell=VT_1859_01_H1-S4-C244,wijk a kom,BinnenKom
cell=VT_1859_01_H1-S4-C245,wijk a buiten de kom,BuitenKom
cell=VT_1859_01_H1-S4-C246,wijk b kom,BinnenKom
cell=VT_1859_01_H1-S4-C247,wijk b buiten de kom,BuitenKom
cell=VT_1859_01_H1-S4-C248,buiten de kom. wijk c brs. plattendijk,BuitenKom
cell=VT_1859_01_H1-S4-C249,buiten de kom. wijk d brs. koningskijk en klein hengstdijk,BuitenKom
cell=VT_1859_01_H1-S4-C250,buiten de kom. wijk e,BuitenKom
cell=VT_1859_01_H1-S4-C254,kom. wijk a,BinnenKom
cell=VT_1859_01_H1-S4-C255,kom. wijk a schip,BinnenKom
cell=VT_1859_01_H1-S4-C257,buiten de kom. wijk b geh. kwadendamme,BuitenKom
cell=VT_1859_01_H1-S4-C258,buiten de kom. wijk c,BuitenKom
cell=VT_1859_01_H1-S4-C261,kom. wijk a,BinnenKom
cell=VT_1859_01_H1-S4-C262,"buiten de kom. wijk a kouden-, loven- en oud-westenrijkpolders",BuitenKom
cell=VT_1859_01_H1-S4-C263,"buiten de kom. wijk b mauritsfort, kouden- en lovenpolders",BuitenKom
cell=VT_1859_01_H1-S4-C264,"buiten de kom. wijk c oud- westenrijk-, loven-, willemskerke-, nieuwe neuzen-, goese en nieuw-westenrijkpolders",BuitenKom
cell=VT_1859_01_H1-S4-C267,"buiten de kom. wijk a buurs. knapaf, droogendijke, waterstraat, noordstraat, walsoorden, kalverdijk en kreverhil",BuitenKom
cell=VT_1859_01_H1-S4-C268,"buiten de kom. wijk b dorp groenendijk, geh. kruisweg en walsoorden",BuitenKom
cell=VT_1859_01_H1-S4-C269,buiten de kom. wijk b schepen,BuitenKom
cell=VT_1859_01_H1-S4-C270,kom. wijk c dorp kloosterzande,BinnenKom
cell=VT_1859_01_H1-S4-C271,"buiten de kom. wijk c brs. molenstraat, hoek en bosch",BuitenKom
cell=VT_1859_01_H1-S4-C272,"buiten de kom. wijk d geh. kruisdorp, baalhoek en kruispolder",BuitenKom
cell=VT_1859_01_H1-S4-C273,buiten de kom. wijk d schip,BuitenKom
cell=VT_1859_01_H1-S4-C274,buiten de kom. wijk e dorp lamswaarde,BuitenKom
cell=VT_1859_01_H1-S4-C275,buiten de kom. wijk e geh. rozenburg,BuitenKom
cell=VT_1859_01_H1-S4-C276,"buiten de kom. wijk f buurs. kuitaart, hoefkensdijk, meerdijk, koelewei en mitspad",BuitenKom
cell=VT_1859_01_H1-S4-C277,"buiten de kom. wijk g buurs. dallaert, zandstraat, notendijk en molenhoek",BuitenKom
cell=VT_1859_01_H1-S4-C278,buiten de kom. wijk h brs. havenpolder en ter hole,BuitenKom
cell=VT_1859_01_H1-S4-C279,"buiten de kom. wijk i brs. kwikstraat, tasdijk, kuitaart, boudeloodijk en rozenburg",BuitenKom
cell=VT_1859_01_H1-S4-C283,kom. wijk a,BinnenKom
cell=VT_1859_01_H1-S4-C284,buiten de kom. wijk b,BuitenKom
cell=VT_1859_01_H1-S4-C285,buiten de kom. wijk b schip,BuitenKom
cell=VT_1859_01_H1-S4-C286,buiten de kom. wijk c,BuitenKom
cell=VT_1859_01_H1-S4-C287,buiten de kom. wijk d,BuitenKom
cell=VT_1859_01_H1-S4-C288,buiten de kom. wijk e nommer een,BuitenKom
cell=VT_1859_01_H1-S4-C291,kom. wijk a,BinnenKom
cell=VT_1859_01_H1-S4-C292,kom. wijk b,BinnenKom
cell=VT_1859_01_H1-S4-C293,kom. wijk c,BinnenKom
cell=VT_1859_01_H1-S4-C295,buiten de kom,BuitenKom
cell=VT_1859_01_H1-S4-C297,wijk a kom,BinnenKom
cell=VT_1859_01_H1-S4-C298,wijk a buiten de kom,BuitenKom
cell=VT_1859_01_H1-S4-C299,wijk b dorp biezelinge. kom,BinnenKom
cell=VT_1859_01_H1-S4-C300,wijk b dorp biezelinge. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S4-C301,wijk b geh. eversdijk. kom,BinnenKom
cell=VT_1859_01_H1-S4-C305,kom,BinnenKom
cell=VT_1859_01_H1-S4-C306,buiten de kom,BuitenKom
cell=VT_1859_01_H1-S4-C308,wijk a dorp. kom,BinnenKom
cell=VT_1859_01_H1-S4-C309,wijk a dorp. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S4-C310,wijk b wilhelminadorp kom,BinnenKom
cell=VT_1859_01_H1-S4-C311,wijk b wilhelminadorp buiten de kom,BuitenKom
cell=VT_1859_01_H1-S4-C312,buiten de kom. wijk c brs. goessche sas,BuitenKom
cell=VT_1859_01_H1-S4-C313,buiten de kom. wijk c brs. goessche sas schepen,BuitenKom
cell=VT_1859_01_H1-S4-C314,buiten de kom. wijk c brs. oost-beveland,BuitenKom
cell=VT_1859_01_H1-S4-C318,kom,BinnenKom
cell=VT_1859_01_H1-S4-C319,buiten de kom. dorp kerkwerve,BuitenKom
cell=VT_1859_01_H1-S4-C320,buiten de kom. geh. nieuwerkerk,BuitenKom
cell=VT_1859_01_H1-S4-C321,buiten de kom. geh. rengerskerke,BuitenKom
cell=VT_1859_01_H1-S4-C324,kom,BinnenKom
cell=VT_1859_01_H1-S4-C325,"buiten de kom. abbekinderen, de groe, 's heer-elsdorp en ter vate",BuitenKom
cell=VT_1859_01_H1-S4-C327,buiten de kom. wijk a,BuitenKom
cell=VT_1859_01_H1-S4-C328,buiten de kom. wijk b,BuitenKom
cell=VT_1859_01_H1-S4-C329,kom. wijk c,BinnenKom
cell=VT_1859_01_H1-S4-C330,buiten de kom. wijk c st. andries,BuitenKom
cell=VT_1859_01_H1-S4-C331,buiten de kom. wijk d st. andries en het zand,BuitenKom
cell=VT_1859_01_H1-S4-C332,buiten de kom. wijk e,BuitenKom
cell=VT_1859_01_H1-S4-C333,buiten de kom. wijk f het zand,BuitenKom
cell=VT_1859_01_H1-S4-C336,kom,BinnenKom
cell=VT_1859_01_H1-S4-C337,buiten de kom,BuitenKom
cell=VT_1859_01_H1-S4-C339,kom. wijk a,BinnenKom
cell=VT_1859_01_H1-S4-C340,buiten de kom. wijk a,BuitenKom
cell=VT_1859_01_H1-S4-C341,buiten de kom. wijk b,BuitenKom
cell=VT_1859_01_H1-S4-C342,buiten de kom. wijk c,BuitenKom
cell=VT_1859_01_H1-S4-C343,buiten de kom. wijk c geh. het zand,BuitenKom
cell=VT_1859_01_H1-S4-C346,kom. wijk a,BinnenKom
cell=VT_1859_01_H1-S4-C347,buiten de kom. wijk b,BuitenKom
cell=VT_1859_01_H1-S4-C348,buiten de kom. wijk c geh. nieuwlande,BuitenKom
cell=VT_1859_01_H1-S4-C351,wijk a kom,BinnenKom
cell=VT_1859_01_H1-S4-C352,wijk a buiten de kom,BuitenKom
cell=VT_1859_01_H1-S4-C353,wijk b oostdijk. kom,BinnenKom
cell=VT_1859_01_H1-S4-C354,wijk b oostdijk. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S4-C355,"wijk c geh. hanswaard, hansweerd of hanswest. kom",BinnenKom
cell=VT_1859_01_H1-S4-C356,"wijk c geh. hanswaard, hansweerd of hanswest. buiten de kom",BuitenKom
cell=VT_1859_01_H1-S4-C360,kom,BinnenKom
cell=VT_1859_01_H1-S4-C361,buiten de kom. dorp meliskerke,BuitenKom
cell=VT_1859_01_H1-S4-C362,gehucht mariekerke. kom,BinnenKom
cell=VT_1859_01_H1-S4-C363,gehucht mariekerke. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S4-C367,kom. wijk a,BinnenKom
cell=VT_1859_01_H1-S4-C368,kom. wijk b,BinnenKom
cell=VT_1859_01_H1-S4-C369,kom. wijk c,BinnenKom
cell=VT_1859_01_H1-S4-C370,kom. wijk d,BinnenKom
cell=VT_1859_01_H1-S4-C371,kom. wijk e,BinnenKom
cell=VT_1859_01_H1-S4-C372,kom. wijk f,BinnenKom
cell=VT_1859_01_H1-S4-C373,kom. wijk g,BinnenKom
cell=VT_1859_01_H1-S4-C374,kom. wijk g schepen,BinnenKom
cell=VT_1859_01_H1-S4-C375,kom. wijk h,BinnenKom
cell=VT_1859_01_H1-S4-C376,kom. wijk h schepen,BinnenKom
cell=VT_1859_01_H1-S4-C377,kom. wijk i/1,BinnenKom
cell=VT_1859_01_H1-S4-C378,kom. wijk i/2,BinnenKom
cell=VT_1859_01_H1-S4-C379,kom. wijk k/1,BinnenKom
cell=VT_1859_01_H1-S4-C380,kom. wijk k/2,BinnenKom
cell=VT_1859_01_H1-S4-C381,kom. wijk l,BinnenKom
cell=VT_1859_01_H1-S4-C382,kom. wijk m,BinnenKom
cell=VT_1859_01_H1-S4-C383,kom. wijk n,BinnenKom
cell=VT_1859_01_H1-S4-C384,kom. wijk n schepen,BinnenKom
cell=VT_1859_01_H1-S4-C385,kom. wijk o,BinnenKom
cell=VT_1859_01_H1-S4-C386,kom. wijk o schepen,BinnenKom
cell=VT_1859_01_H1-S4-C387,kom. wijk p,BinnenKom
cell=VT_1859_01_H1-S4-C388,kom. wijk p schepen,BinnenKom
cell=VT_1859_01_H1-S4-C389,kom. wijk q,BinnenKom
cell=VT_1859_01_H1-S4-C392,buiten de kom. wijk r,BuitenKom
cell=VT_1859_01_H1-S4-C393,buiten de kom. wijk s,BuitenKom
cell=VT_1859_01_H1-S4-C394,buiten de kom. wijk t,BuitenKom
cell=VT_1859_01_H1-S4-C395,buiten de kom. wijk u,BuitenKom
cell=VT_1859_01_H1-S4-C396,buiten de kom. wijk v,BuitenKom
cell=VT_1859_01_H1-S4-C399,kom. wijk a,BinnenKom
cell=VT_1859_01_H1-S4-C400,kom. wijk a schepen,BinnenKom
cell=VT_1859_01_H1-S4-C401,kom. wijk b,BinnenKom
cell=VT_1859_01_H1-S4-C402,kom. wijk c lievenspolder,BinnenKom
cell=VT_1859_01_H1-S4-C403,kom. wijk c lievenspolder schepen,BinnenKom
cell=VT_1859_01_H1-S4-C406,"buiten de kom. wijk d nieuwen neuzen-, vlooswijk-, sluis-, zevenaar-, koegors-, sluiskil- en vogelschorpolders",BuitenKom
cell=VT_1859_01_H1-S4-C407,"buiten de kom. wijk e celippus-, noord-, zout-, zeven triniteits-, cats-, driewegen-, parks-, koegors-, sluiskil- en oude zevenaarpolders",BuitenKom
cell=VT_1859_01_H1-S4-C410,kom. wijk a,BinnenKom
cell=VT_1859_01_H1-S4-C411,buiten de kom. wijk a,BuitenKom
cell=VT_1859_01_H1-S4-C412,buiten de kom. wijk b geh. kapelle,BuitenKom
cell=VT_1859_01_H1-S4-C415,wijk a kom,BinnenKom
cell=VT_1859_01_H1-S4-C416,wijk a buiten de kom,BuitenKom
cell=VT_1859_01_H1-S4-C417,wijk b geh. oudedorp. kom,BinnenKom
cell=VT_1859_01_H1-S4-C418,wijk b geh. oudedorp. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S4-C422,kom,BinnenKom
cell=VT_1859_01_H1-S4-C423,buiten de kom,BuitenKom
cell=VT_1859_01_H1-S4-C425,kom,BinnenKom
cell=VT_1859_01_H1-S4-C426,buiten de kom,BuitenKom
cell=VT_1859_01_H1-S4-C428,kom,BinnenKom
cell=VT_1859_01_H1-S4-C429,buiten de kom. schuddebeurs,BuitenKom
cell=VT_1859_01_H1-S4-C431,wijk a kom,BinnenKom
cell=VT_1859_01_H1-S4-C432,wijk b buiten de kom,BuitenKom
cell=VT_1859_01_H1-S4-C434,kom. zuidwijk,BinnenKom
cell=VT_1859_01_H1-S4-C435,kom. noordwijk,BinnenKom
cell=VT_1859_01_H1-S4-C437,buiten de kom,BuitenKom
cell=VT_1859_01_H1-S4-C439,wijk a dorp oosterland. kom,BinnenKom
cell=VT_1859_01_H1-S4-C440,wijk a dorp oosterland. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S4-C441,wijk b geh. sir jansland. kom,BinnenKom
cell=VT_1859_01_H1-S4-C442,wijk b geh. sir jansland. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S4-C446,kom,BinnenKom
cell=VT_1859_01_H1-S4-C447,buiten de kom,BuitenKom
cell=VT_1859_01_H1-S4-C449,kom. oost-souburg,BinnenKom
cell=VT_1859_01_H1-S4-C450,kom. west-souburg,BinnenKom
cell=VT_1859_01_H1-S4-C452,buiten de kom,BuitenKom
cell=VT_1859_01_H1-S4-C454,kom. wijk a,BinnenKom
cell=VT_1859_01_H1-S4-C455,buiten de kom. wijk a,BuitenKom
cell=VT_1859_01_H1-S4-C456,buiten de kom. wijk a geh. walenhoek,BuitenKom
cell=VT_1859_01_H1-S4-C457,buiten de kom. wijk a buurs. zeedorp (noordzijde),BuitenKom
cell=VT_1859_01_H1-S4-C458,buiten de kom. wijk b,BuitenKom
cell=VT_1859_01_H1-S4-C459,buiten de kom. wijk c,BuitenKom
cell=VT_1859_01_H1-S4-C460,buiten de kom. wijk d,BuitenKom
cell=VT_1859_01_H1-S4-C461,buiten de kom. wijk d buurs. zeedorp (zuidzijde),BuitenKom
cell=VT_1859_01_H1-S4-C462,buiten de kom. wijk d buurs. kampen,BuitenKom
cell=VT_1859_01_H1-S4-C465,kom,BinnenKom
cell=VT_1859_01_H1-S4-C466,buiten de kom,BuitenKom
cell=VT_1859_01_H1-S4-C468,kom,BinnenKom
cell=VT_1859_01_H1-S4-C469,buiten de kom. het sluis en het veer,BuitenKom
cell=VT_1859_01_H1-S4-C471,kom,BinnenKom
cell=VT_1859_01_H1-S4-C472,buiten de kom. buurschap westhoek en ouwersluis,BuitenKom
cell=VT_1859_01_H1-S4-C473,buiten de kom. buurschap oosthoek,BuitenKom
cell=VT_1859_01_H1-S4-C474,buiten de kom. buurschap viane,BuitenKom
cell=VT_1859_01_H1-S4-C477,kom. wijk a,BinnenKom
cell=VT_1859_01_H1-S4-C478,buiten de kom. wijk a belderegebuurt,BuitenKom
cell=VT_1859_01_H1-S4-C479,buiten de kom. wijk b varempé- en moerbekepolder,BuitenKom
cell=VT_1859_01_H1-S4-C482,wijk a kom,BinnenKom
cell=VT_1859_01_H1-S4-C483,wijk a buiten de kom,BuitenKom
cell=VT_1859_01_H1-S4-C484,wijk b kom,BinnenKom
cell=VT_1859_01_H1-S4-C485,wijk b buiten de kom,BuitenKom
cell=VT_1859_01_H1-S4-C486,buiten de kom. wijk c,BuitenKom
cell=VT_1859_01_H1-S4-C487,buiten de kom. wijk d,BuitenKom
cell=VT_1859_01_H1-S4-C491,kom. wijk a,BinnenKom
cell=VT_1859_01_H1-S4-C492,buiten de kom. wijk b brs. de posthoorn,BuitenKom
cell=VT_1859_01_H1-S4-C493,buiten de kom. wijk c brs. bouchautsche haven,BuitenKom
cell=VT_1859_01_H1-S4-C494,buiten de kom. wijk d angelinapolder,BuitenKom
cell=VT_1859_01_H1-S4-C497,kom,BinnenKom
cell=VT_1859_01_H1-S4-C498,buiten de kom. brs. paasdijk,BuitenKom
cell=VT_1859_01_H1-S4-C499,buiten de kom. brs. oude kerkhof,BuitenKom
cell=VT_1859_01_H1-S4-C500,buiten de kom. brs. jurisdictie,BuitenKom
cell=VT_1859_01_H1-S4-C501,buiten de kom. brs. nieuw-strijen,BuitenKom
cell=VT_1859_01_H1-S4-C504,wijk a kom,BinnenKom
cell=VT_1859_01_H1-S4-C505,wijk b buiten de kom,BuitenKom
cell=VT_1859_01_H1-S4-C507,kom. noordwijk,BinnenKom
cell=VT_1859_01_H1-S4-C508,buiten de kom. noordwijk,BuitenKom
cell=VT_1859_01_H1-S4-C509,buiten de kom. noordwijk schepen,BuitenKom
cell=VT_1859_01_H1-S4-C510,buiten de kom. zuidwijk,BuitenKom
cell=VT_1859_01_H1-S4-C511,buiten de kom. zuidwijk geh. ter hofstede,BuitenKom
cell=VT_1859_01_H1-S4-C514,kom. wijk b,BinnenKom
cell=VT_1859_01_H1-S4-C515,buiten de kom. wijk b,BuitenKom
cell=VT_1859_01_H1-S4-C516,buiten de kom. wijk c bathpolder,BuitenKom
cell=VT_1859_01_H1-S4-C517,buiten de kom. gehucht maire,BuitenKom
cell=VT_1859_01_H1-S4-C520,kom,BinnenKom
cell=VT_1859_01_H1-S4-C521,buiten de kom. dorp ritthem,BuitenKom
cell=VT_1859_01_H1-S4-C522,buiten de kom. brs. nieuwerve,BuitenKom
cell=VT_1859_01_H1-S4-C523,buiten de kom. brs. welzinge,BuitenKom
cell=VT_1859_01_H1-S4-C524,buiten de kom. fort rammekens,BuitenKom
cell=VT_1859_01_H1-S4-C527,kom,BinnenKom
cell=VT_1859_01_H1-S4-C528,kom schepen,BinnenKom
cell=VT_1859_01_H1-S4-C530,"buiten de kom. albert-, st. anthonij- en poelpolder, de laatste stuiver, het haakje of hoekske en steenoven",BuitenKom
cell=VT_1859_01_H1-S4-C532,kom. polder westkerke,BinnenKom
cell=VT_1859_01_H1-S4-C533,buiten de kom. polder westkerke en scherpenisse,BuitenKom
cell=VT_1859_01_H1-S4-C535,kom. wijk midden,BinnenKom
cell=VT_1859_01_H1-S4-C536,buiten de kom. wijk oost sasput,BuitenKom
cell=VT_1859_01_H1-S4-C537,buiten de kom. wijk west,BuitenKom
cell=VT_1859_01_H1-S4-C540,wijk a kom,BinnenKom
cell=VT_1859_01_H1-S4-C541,wijk a buiten de kom,BuitenKom
cell=VT_1859_01_H1-S4-C542,wijk b geh. vlake kom,BinnenKom
cell=VT_1859_01_H1-S4-C543,wijk b geh. vlake. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S4-C547,wijk a kom,BinnenKom
cell=VT_1859_01_H1-S4-C548,wijk b buiten de kom,BuitenKom
cell=VT_1859_01_H1-S4-C550,kom,BinnenKom
cell=VT_1859_01_H1-S4-C551,buiten de kom,BuitenKom
cell=VT_1859_01_H1-S4-C553,kom,BinnenKom
cell=VT_1859_01_H1-S4-C554,kom schepen,BinnenKom
cell=VT_1859_01_H1-S4-C556,"buiten de kom. oudeland-, maria-, pluimpot- en anna-oosdijkpolders",BuitenKom
cell=VT_1859_01_H1-S4-C558,kom,BinnenKom
cell=VT_1859_01_H1-S4-C559,buiten de kom,BuitenKom
cell=VT_1859_01_H1-S4-C561,kom. wijk a,BinnenKom
cell=VT_1859_01_H1-S4-C562,buiten de kom. wijk a,BuitenKom
cell=VT_1859_01_H1-S4-C563,buiten de kom. wijk b heikant,BuitenKom
cell=VT_1859_01_H1-S4-C564,"buiten de kom. wijk c absdale-, ferdinandus-, riet- en wulfdijkspolder",BuitenKom
cell=VT_1859_01_H1-S4-C567,kom,BinnenKom
cell=VT_1859_01_H1-S4-C568,buiten de kom,BuitenKom
cell=VT_1859_01_H1-S4-C570,kom,BinnenKom
cell=VT_1859_01_H1-S4-C571,buiten de kom. dorp st. laurens,BuitenKom
cell=VT_1859_01_H1-S4-C572,gehucht brigdamme. kom,BinnenKom
cell=VT_1859_01_H1-S4-C573,gehucht brigdamme. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S4-C577,kom. wijk a,BinnenKom
cell=VT_1859_01_H1-S4-C578,kom. wijk a schepen,BinnenKom
cell=VT_1859_01_H1-S4-C580,"buiten de kom. wijk b oudeland-, middelland-, noord- en uiterst- nieuwlandpolders",BuitenKom
cell=VT_1859_01_H1-S4-C582,kom,BinnenKom
cell=VT_1859_01_H1-S4-C583,buiten de kom. gehucht karreveld,BuitenKom
cell=VT_1859_01_H1-S4-C584,"buiten de kom. ouden-, kramers-, henriettapolders en zeedijk",BuitenKom
cell=VT_1859_01_H1-S4-C585,buiten de kom. anna jacobapolder,BuitenKom
cell=VT_1859_01_H1-S4-C588,noordwijk. kom,BinnenKom
cell=VT_1859_01_H1-S4-C589,noordwijk. kom schepen,BinnenKom
cell=VT_1859_01_H1-S4-C590,noordwijk. buiten de kom,BuitenKom
cell=VT_1859_01_H1-S4-C591,zuidwijk. kom,BinnenKom
cell=VT_1859_01_H1-S4-C594,kom,BinnenKom
cell=VT_1859_01_H1-S4-C595,kom schip,BinnenKom
cell=VT_1859_01_H1-S4-C597,"buiten de kom. stavenisse, nieuwen en oud-kempenshofstede polders",BuitenKom
cell=VT_1859_01_H1-S4-C599,kom. wijk a,BinnenKom
cell=VT_1859_01_H1-S4-C600,buiten de kom. wijk a geh. magret en pauluspolder,BuitenKom
cell=VT_1859_01_H1-S4-C601,"buiten de kom. wijk b pauluspolder, brs. campen, stoppeldijkpolder en vogelfort",BuitenKom
cell=VT_1859_01_H1-S4-C602,kom. wijk c brs. rapenburg,BinnenKom
cell=VT_1859_01_H1-S4-C603,"buiten de kom. wijk c brs. rapenburg, stoppeldijk, cambron en havenpolder",BuitenKom
cell=VT_1859_01_H1-S4-C604,kom. wijk d buurs. lunstershoek,BinnenKom
cell=VT_1859_01_H1-S4-C605,"buiten de kom. wijk d cambron-, havik-, hulster-, nieuwland-, riet- en wulfsdijkpolders en patrijzendijk",BuitenKom
cell=VT_1859_01_H1-S4-C609,kom. wijk a,BinnenKom
cell=VT_1859_01_H1-S4-C610,kom. wijk b,BinnenKom
cell=VT_1859_01_H1-S4-C611,kom. wijk c,BinnenKom
cell=VT_1859_01_H1-S4-C612,kom. wijk d,BinnenKom
cell=VT_1859_01_H1-S4-C613,kom. wijk d schepen,BinnenKom
cell=VT_1859_01_H1-S4-C615,buiten de kom. wijk e,BuitenKom
cell=VT_1859_01_H1-S4-C616,buiten de kom. wijk f schakerloo,BuitenKom
cell=VT_1859_01_H1-S4-C619,kom. wijk a,BinnenKom
cell=VT_1859_01_H1-S4-C620,kom. wijk b,BinnenKom
cell=VT_1859_01_H1-S4-C621,kom. wijk b schip,BinnenKom
